<?xml version="1.0" encoding="UTF-8"?>
<testResults version="1.2">
<httpSample t="2" lt="2" ts="1500719424779" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719424791" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="4" lt="4" ts="1500719424794" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="5" lt="5" ts="1500719424799" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="4" lt="4" ts="1500719424806" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719424811" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="7" lt="7" ts="1500719424813" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719424820" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719424823" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719424825" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-1" dt="text" by="5929"/>
<httpSample t="20" lt="20" ts="1500719424891" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719424912" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719424915" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719424921" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719424927" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719424930" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719424933" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719424938" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719424944" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719424948" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-2" dt="text" by="5929"/>
<httpSample t="40" lt="40" ts="1500719424991" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719425034" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719425042" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="8" lt="8" ts="1500719425053" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="7" lt="7" ts="1500719425068" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="87" lt="87" ts="1500719425092" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-4" dt="text" by="5929"/>
<httpSample t="101" lt="101" ts="1500719425078" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="6" lt="6" ts="1500719425184" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-4" dt="text" by="5929"/>
<httpSample t="11" lt="11" ts="1500719425190" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719425201" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-4" dt="text" by="5929"/>
<httpSample t="129" lt="129" ts="1500719425194" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-5" dt="text" by="5929"/>
<httpSample t="31" lt="31" ts="1500719425293" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-6" dt="text" by="5929"/>
<httpSample t="117" lt="117" ts="1500719425209" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-4" dt="text" by="5929"/>
<httpSample t="120" lt="120" ts="1500719425207" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="4" lt="4" ts="1500719425326" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-5" dt="text" by="5929"/>
<httpSample t="2" lt="2" ts="1500719425333" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-6" dt="text" by="5929"/>
<httpSample t="6" lt="6" ts="1500719425335" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="128" lt="128" ts="1500719425334" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-4" dt="text" by="5929"/>
<httpSample t="109" lt="109" ts="1500719425355" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-3" dt="text" by="5929"/>
<httpSample t="60" lt="60" ts="1500719425403" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-7" dt="text" by="5929"/>
<httpSample t="5" lt="5" ts="1500719425465" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-4" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719425470" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-7" dt="text" by="5929"/>
<httpSample t="117" lt="117" ts="1500719425351" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-6" dt="text" by="5929"/>
<httpSample t="138" lt="138" ts="1500719425337" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-5" dt="text" by="5929"/>
<httpSample t="123" lt="123" ts="1500719425504" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-8" dt="text" by="5929"/>
<httpSample t="140" lt="140" ts="1500719425490" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-6" dt="text" by="5929"/>
<httpSample t="25" lt="25" ts="1500719425603" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-9" dt="text" by="5929"/>
<httpSample t="138" lt="138" ts="1500719425492" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-5" dt="text" by="5929"/>
<httpSample t="142" lt="142" ts="1500719425489" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-7" dt="text" by="5929"/>
<httpSample t="149" lt="149" ts="1500719425483" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-4" dt="text" by="5929"/>
<httpSample t="3" lt="3" ts="1500719425631" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-8" dt="text" by="5929"/>
<httpSample t="40" lt="40" ts="1500719425704" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-10" dt="text" by="5929"/>
<httpSample t="102" lt="102" ts="1500719425645" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-8" dt="text" by="5929"/>
<httpSample t="106" lt="106" ts="1500719425643" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-4" dt="text" by="5929"/>
<httpSample t="107" lt="107" ts="1500719425642" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-7" dt="text" by="5929"/>
<httpSample t="248" lt="248" ts="1500719425638" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-9" dt="text" by="5929"/>
<httpSample t="248" lt="248" ts="1500719425638" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-5" dt="text" by="5929"/>
<httpSample t="252" lt="252" ts="1500719425635" s="false" lb="user" rc="500" rm="Server Error" tn="setAppRole 7-6" dt="text" by="5929"/>
