<?xml version="1.0" encoding="UTF-8"?>
<testResults version="1.2">
<httpSample t="22" lt="22" ts="1503064202215" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="14" lt="14" ts="1503064202239" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="16" lt="16" ts="1503064202255" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="61" lt="61" ts="1503064202275" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="33" lt="33" ts="1503064202341" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>

<httpSample t="6" lt="6" ts="1503064276860" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="13" lt="13" ts="1503064276871" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="17" lt="17" ts="1503064276886" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="73" lt="73" ts="1503064276905" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="10" lt="10" ts="1503064277000" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>

<httpSample t="27" lt="27" ts="1503064288512" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="34" lt="34" ts="1503064288540" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="46" lt="45" ts="1503064288601" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="23" lt="23" ts="1503064288694" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="15" lt="15" ts="1503064288746" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>

<httpSample t="63" lt="63" ts="1503391101660" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="78" lt="78" ts="1503391101724" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="32" lt="32" ts="1503391101803" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="17" lt="17" ts="1503391101840" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="22" lt="22" ts="1503391101864" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>

<httpSample t="93" lt="93" ts="1503393526177" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="45" lt="45" ts="1503393526271" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="61" lt="61" ts="1503393526317" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="112" lt="112" ts="1503393526379" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>
<httpSample t="31" lt="31" ts="1503393526492" s="false" lb="user" rc="500" rm="Server Error" tn="createUserSession 1-1" dt="text" by="9051"/>

<httpSample t="1474" lt="1474" ts="1503393827582" s="true" lb="user" rc="200" rm="OK" tn="createUserSession 1-1" dt="text" by="342"/>
<httpSample t="988" lt="988" ts="1503393829057" s="true" lb="user" rc="200" rm="OK" tn="createUserSession 1-1" dt="text" by="342"/>
<httpSample t="876" lt="876" ts="1503393830049" s="true" lb="user" rc="200" rm="OK" tn="createUserSession 1-1" dt="text" by="342"/>
<httpSample t="882" lt="882" ts="1503393830928" s="true" lb="user" rc="200" rm="OK" tn="createUserSession 1-1" dt="text" by="344"/>
<httpSample t="852" lt="852" ts="1503393831815" s="true" lb="user" rc="200" rm="OK" tn="createUserSession 1-1" dt="text" by="344"/>

</testResults>
