<?xml version="1.0" encoding="UTF-8"?>
<testResults version="1.2">
<httpSample t="7" lt="7" ts="1500723133881" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="4" lt="4" ts="1500723133890" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723133897" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723133901" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723133905" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="4" lt="4" ts="1500723133911" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723133915" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723133919" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723133922" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723133925" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-1" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723133983" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="7" lt="7" ts="1500723133986" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="8" lt="8" ts="1500723133994" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="9" lt="9" ts="1500723134010" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="6" lt="6" ts="1500723134020" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="10" lt="10" ts="1500723134027" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="4" lt="4" ts="1500723134039" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="11" lt="11" ts="1500723134043" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723134054" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723134058" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-2" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723134084" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723134086" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723134089" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723134092" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="5" lt="5" ts="1500723134096" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723134101" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723134104" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="8" lt="8" ts="1500723134110" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="2" lt="2" ts="1500723134119" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723134122" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-3" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723134184" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-4" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723134188" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-4" dt="text" by="5981"/>
<httpSample t="4" lt="4" ts="1500723134192" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-4" dt="text" by="5981"/>
<httpSample t="5" lt="5" ts="1500723134197" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-4" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723134203" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-4" dt="text" by="5981"/>
<httpSample t="3" lt="3" ts="1500723134207" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-4" dt="text" by="5981"/>
<httpSample t="5" lt="5" ts="1500723134213" s="false" lb="vizpod" rc="500" rm="Server Error" tn="getVizpodResults 1-4" dt="text" by="5981"/>
