<?xml version="1.0" encoding="UTF-8"?>
<testResults version="1.2">
<httpSample t="106" lt="106" ts="1502366955327" s="true" lb="datapod" rc="200" rm="OK" tn="getAttributesByDatapod 6-1" dt="text" by="1656"/>
<httpSample t="67" lt="67" ts="1502366955437" s="true" lb="datapod" rc="200" rm="OK" tn="getAttributesByDatapod 6-1" dt="text" by="1656"/>
<httpSample t="198" lt="198" ts="1502366955337" s="true" lb="datapod" rc="200" rm="OK" tn="getDataStoreByDatapod 2-1" dt="text" by="1659"/>
<httpSample t="80" lt="79" ts="1502366955505" s="true" lb="datapod" rc="200" rm="OK" tn="getAttributesByDatapod 6-1" dt="text" by="1658"/>
<httpSample t="73" lt="73" ts="1502366955586" s="true" lb="datapod" rc="200" rm="OK" tn="getAttributesByDatapod 6-1" dt="text" by="1657"/>
<httpSample t="155" lt="155" ts="1502366955539" s="true" lb="datapod" rc="200" rm="OK" tn="getDataStoreByDatapod 2-1" dt="text" by="1659"/>
<httpSample t="85" lt="85" ts="1502366955662" s="true" lb="datapod" rc="200" rm="OK" tn="getAttributesByDatapod 6-1" dt="text" by="1657"/>
<httpSample t="130" lt="130" ts="1502366955701" s="true" lb="datapod" rc="200" rm="OK" tn="getDataStoreByDatapod 2-1" dt="text" by="1659"/>
<httpSample t="92" lt="92" ts="1502366955832" s="true" lb="datapod" rc="200" rm="OK" tn="getDataStoreByDatapod 2-1" dt="text" by="1659"/>
<httpSample t="65" lt="64" ts="1502366955927" s="true" lb="datapod" rc="200" rm="OK" tn="getDataStoreByDatapod 2-1" dt="text" by="1659"/>

</testResults>
