<?xml version="1.0" encoding="UTF-8"?>
<testResults version="1.2">
<httpSample t="55" lt="55" ts="1502187706850" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="9646"/>
<httpSample t="36" lt="35" ts="1502187706906" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="9648"/>
<httpSample t="37" lt="36" ts="1502187706943" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="9648"/>
<httpSample t="36" lt="35" ts="1502187706981" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="9647"/>
<httpSample t="34" lt="33" ts="1502187707018" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="9648"/>

<httpSample t="132" lt="132" ts="1502281527470" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12186"/>
<httpSample t="52" lt="52" ts="1502281527604" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12186"/>
<httpSample t="50" lt="50" ts="1502281527657" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12187"/>
<httpSample t="41" lt="41" ts="1502281527708" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12186"/>
<httpSample t="47" lt="46" ts="1502281527750" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12186"/>

<httpSample t="56" lt="56" ts="1502281554392" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12185"/>
<httpSample t="52" lt="52" ts="1502281554452" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12185"/>
<httpSample t="49" lt="49" ts="1502281554505" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12187"/>
<httpSample t="37" lt="37" ts="1502281554555" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12186"/>
<httpSample t="38" lt="38" ts="1502281554593" s="true" lb="vizpodexec" rc="200" rm="OK" tn="getAllViews 2-1" dt="text" by="12186"/>

</testResults>
