<?xml version="1.0" encoding="UTF-8"?>
<testResults version="1.2">
<httpSample t="2" lt="2" ts="1500718299587" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="2" lt="2" ts="1500718299591" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="4" lt="4" ts="1500718299594" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299599" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299605" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299609" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299614" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299618" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="2" lt="2" ts="1500718299622" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299625" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-1" dt="text" by="1685"/>
<httpSample t="2" lt="2" ts="1500718299683" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299688" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299692" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="2" lt="2" ts="1500718299696" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="2" lt="2" ts="1500718299699" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299702" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299706" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299709" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299712" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299715" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-2" dt="text" by="1685"/>
<httpSample t="1" lt="1" ts="1500718299784" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-3" dt="text" by="1685"/>
<httpSample t="3" lt="2" ts="1500718299786" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-3" dt="text" by="1685"/>
<httpSample t="4" lt="4" ts="1500718299789" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-3" dt="text" by="1685"/>
<httpSample t="3" lt="3" ts="1500718299793" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-3" dt="text" by="1685"/>
<httpSample t="4" lt="4" ts="1500718299796" s="true" lb="list" rc="200" rm="OK" tn="listLoggedInUsers 1-3" dt="text" by="1685"/>
